rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.357565,0.235552,0.068698,0.011808,0.000038,0.010494,0.030533,0.000402,-0.000007
1,1,False,True,0.364673,0.242117,0.064891,0.008862,0.000036,0.011641,0.035875,0.001180,-0.000020
2,2,False,True,0.357710,0.235263,0.063027,0.008501,0.000035,0.012191,0.036586,0.002062,-0.000013
3,3,False,True,0.362197,0.233527,0.063139,0.008254,0.000036,0.011786,0.042465,0.002940,-0.000016
4,4,False,True,0.373214,0.238464,0.062679,0.008303,0.000035,0.011014,0.049050,0.003618,-0.000018
5,5,False,True,0.370066,0.234838,0.065810,0.008171,0.000038,0.010662,0.046725,0.003773,-0.000018
6,6,False,True,0.371114,0.233353,0.062060,0.007912,0.000034,0.010821,0.051777,0.005102,-0.000023
7,7,False,True,0.375837,0.231862,0.061925,0.007544,0.000036,0.011197,0.057239,0.005975,-0.000026
8,8,False,True,0.371315,0.233999,0.061394,0.007318,0.000034,0.010661,0.051355,0.006494,-0.000027
9,9,False,True,0.389934,0.241863,0.064471,0.008115,0.000039,0.010939,0.057493,0.006950,-0.000029
10,10,False,True,0.374635,0.232474,0.061451,0.007390,0.000034,0.010967,0.054731,0.007525,-0.000030
inf,inf,False,True,0.378908,0.236117,0.061579,0.007437,0.000035,0.010849,0.054473,0.008349,-0.000038
